"index","Att00","Att01","Att02","Att03","Att04","Att05","Att06","Att07","Att08","Att09","Att10","Att11","Att12","Att13","Att14","Att15","Att16","Att17","Att18","Att19","Att20","Att21","Att22","Att23","Att24","Att25","Att26","Att27","Att28","Att29","class"
"606","3.55264136209821","UGRY","-3.34502360495522","4658.45770930489","-135347","-205.42182938367","82186","6.38797921592052","2263.11199707922","426.409794454943","-4.96034659663173","XXUL","YOYS","-29.6726032251014","170.154492329114","130.965892697729","-36.2144542285542","1","413.401157568776","-10.0531407917517","343.624691736078","176.253395633833","59.2012152286914","","-193.82168309874","-10.2489640348334","1","-2661","432.006282436157","210.889404078388","2.0"
"607","3.39681156481717","UGRY","-2.30929103016218","-1036.85583902576","-6051","195.285257763901","-79411","8.63139232290347","-1555.89530908434","-411.029672485064","23.2832887012964","GLRW","EWIT","-13.9049199079749","350.28096599826","-71.504943695549","-25.0012329325067","1","288.117294061063","9.55706702030802","255.365343662991","46.5789705585603","-32.3227633885251","","41.9627298953409","-6.97344993766417","1","-29952","409.63583826926","-115.141695704064","1.0"
"608","10.5514174838913","UGRY","4.12585713164863","1339.47261211262","159908","629.818427898208","-4550","-8.50226617711701","-167.725236876011","","-17.9527280913692","GLRW","EWIT","-3.38343162881481","567.162058395507","-26.7790385888347","44.668044801329","0","91.7383972133896","30.8226898178122","449.853740871137","360.593343818172","-12.1050725074966","23.7237383370473","-206.649413004112","-1.67341322970789","1","-17636","466.356527304454","-43.1212690072354","2.0"
"609","-0.0799262779081153","UGRY","-1.6337318409232","-2755.77970836328","-363063","687.912784380944","-47409","-16.9786704102567","337.180804184337","","-33.3657165187579","GLRW","NYFD","-9.74798394540389","-848.105905709937","229.276669293535","-17.6873810059815","1","456.823405716336","33.6657700623969","283.35895960307","2515.588308734","103.641163101082","","265.221227627984","-6.2919198596933","0","-2387","659.378010034135","369.195514651959","1.0"
"610","26.6296358610258","OPHU","3.2005036980473","-696.426851417836","89587","407.599116065808","-23753","-28.7883991232093","3129.5031621558","883.925549794058","6.38981369867191","GLRW","YOYS","-18.8564055199643","-985.941299351113","292.196745784715","34.6498286318682","0","482.182710474644","19.9474968784834","520.510116475354","-871.846966385753","132.083262901503","","-588.676150181665","-2.70146725715619","1","-27376","232.139199305677","470.51332467458","1.0"
"611","-16.3872345641885","OPHU","-5.9223584409201","4499.76317554324","-93557","642.017279042956","31443","18.5997200096865","-3209.88620872067","-237.721263558971","6.70861509142983","XXUL","NYFD","5.97908556119104","425.718670332256","273.903370706026","-64.117627859509","1","368.555229154083","31.4196895058382","62.5883465559843","304.948362676483","123.814010403891","2.68482355326734","-108.828120846208","2.84875549941996","0","-16098","455.476912381755","441.056197406864","1.0"
"612","12.3052316318803","OPHU","-3.12331681450075","-1066.34226909506","70507","-1032.67872241174","-43901","-20.7033862871633","2780.31776257558","2396.37453016586","13.1105893797456","XXUL","EWIT","5.96470458501415","-1480.77036452803","572.126990844808","-33.8141750786016","1","261.7792091191","-50.5382734648977","565.128761969366","-2937.04221117407","258.62163365939","","898.690922077022","-6.74376031281426","1","-13800","18.2141867806982","921.274369006116","2.0"
"613","2.73659037441561","UGRY","-8.42958315889943","2304.78019287896","-137653","134.959951404356","-67822","-8.5582261360425","-1796.68319276808","-163.252621709439","32.7820204046722","XXUL","NYFD","-30.0075828259523","-733.620720590801","96.465201950198","-91.2617636005713","1","99.7465987160133","6.60480629924628","308.29650393397","-1446.87321023493","43.6056828621295","","31.1814705022775","3.55973005052502","0","-17638","136.300793694487","155.334251800441","2.0"
"614","-28.5354999560709","OPHU","-2.96272587883343","-1415.00403876771","175531","652.966723099099","-28420","2.59479527606493","1302.7313622193","","-25.7108543620037","GLRW","NYFD","-17.622131210021","404.878614691719","116.153149461354","-32.0755586214173","0","58.3708909524574","31.9555444488989","45.8410741376838","838.547964870552","52.5053314195539","-0.905693838900612","-227.198331748466","3.06722125958151","0","26331","538.968788698647","187.037006102564","1.0"
"615","-28.5354999560709","OPHU","-2.96272587883343","-1415.00403876771","175531","652.966723099099","-28420","2.59479527606493","1302.7313622193","","-25.7108543620037","GLRW","NYFD","-17.622131210021","404.878614691719","116.153149461354","-32.0755586214173","0","58.4598709691532","31.9555444488989","45.7188312733167","838.547964870552","52.5053314195539","","-227.198331748466","3.06722125958151","0","26331","539.091031562947","187.037006102564","1.0"
"616","-22.8562380740011","UGRY","2.21058151115172","5040.07747340806","-38300","-786.330411725394","179118","-32.5256819312267","7149.32768108668","1344.13306935204","30.0797012036019","XXUL","NYFD","-7.92473265429879","-211.666218454478","114.31029005489","23.9325674220955","0","99.5686386826217","-38.4822312294132","376.508022250843","-993.840390738153","51.6722937934135","-14.964030030371","103.259794849306","-2.53315384661574","1","7681","214.169498253579","184.069519575928","2.0"
"617","17.3267614183571","OPHU","3.44487929610563","299.369424284735","-182253","553.383902816905","-15742","-13.7285489651024","1213.66391368657","-295.896479934244","-10.4673090971986","GLRW","EWIT","-35.8367091820322","-109.152694456538","-208.003655891476","37.29552861956","0","462.518126784868","27.0820598940184","153.659280509516","692.656744043675","-94.025008703655","-3.2965670508838","-31.7076406329326","-2.46287632906901","1","-7980","515.987130210249","-334.940388932576","2.0"
"618","-8.02292811523028","VMNM","-4.6008953236253","3566.05553332612","-56101","730.735529032024","-49839","-5.90039528005606","293.964835410033","-72.374008993199","-47.4105048343595","GLRW","GECO","5.35040345201236","-62.3997142094766","65.7166874389308","-49.8109827568848","1","128.576124125459","35.7614727555244","647.398209688463","-2181.89811623457","29.7062668535245","","-56.7628065006096","3.88335064084894","1","-22072","60.1434892355941","105.821086441097","2.0"
"619","-10.2076269526715","OPHU","-2.42781799413261","1450.20902050653","314898","753.350551803052","12628","22.8085335064885","2119.44333424361","185.912577820106","31.6197754919353","GLRW","EWIT","52.6262068842283","1218.38080690756","23.9194028497861","-26.2844493813228","0","151.088068349501","36.8682295622763","26.4044587033059","825.783033243366","10.8124160197972","","-344.480233668663","-3.07060493476786","0","-12251","537.257388598447","38.5165061604606","1.0"
"620","-23.4811052765755","UGRY","-1.56819684590803","1621.26946577581","219345","813.82390433532","-135233","-0.69790617613347","-1489.8203894678","-241.707021019743","-12.7907174396752","GLRW","NYFD","18.6073088696282","1636.59310155445","-117.551015971719","-16.9778750778829","0","26.6050249920499","39.8277355163425","160.138152320975","-1550.90456975814","-53.1372165190743","","52.5560515739441","-10.9999830937564","1","36081","122.854078621488","-189.287937465529","2.0"
"621","24.7393875527274","EEVW","-11.5801630603062","-618.447334724541","94983","-666.106001584083","-91838","-14.7310790875634","-366.854308086115","","-22.9194341630841","XXUL","NYFD","-0.742600252614515","-1342.5340297957","138.95461245436","-125.371098872191","1","361.080907751634","-32.5985677191516","208.54632661037","-1253.84881549843","62.8123990871144","","-73.7251127031587","-2.47616657641354","0","2755","169.795338512683","223.753336161175","2.0"
"622","-35.2657252180579","UGRY","5.85267707661162","3038.60764952792","4731","-23.1910252145442","78561","-20.0249257363076","-2401.73988443609","-120.431979652071","-15.8598349217908","GLRW","YOYS","-2.50638524413065","945.386290880192","-34.5142334452988","63.3632318144125","0","397.028834496745","-1.13494579561665","432.495254131001","977.696290584289","-15.6016541449029","-6.59227339417927","-58.3562122343142","3.67747124831399","0","15818","555.471575379145","-55.5769595699296","1.0"
"623","-17.1343650351924","UGRY","-6.84755275762687","-686.620825708515","-205120","-1523.45278883668","36457","15.7586870168655","-934.572414735728","335.834389482069","-59.0551857547415","XXUL","NYFD","-6.96269185206428","-605.576578277238","393.56028991631","-74.1341213710232","1","357.877627150585","-74.5562700016506","459.755412884877","-927.232470615016","177.903169664003","","424.526468413574","-12.2743560759165","1","-6871","224.560141719078","633.73519089377","2.0"
"624","-0.326354380941944","OPHU","-1.43068872207311","-2715.07041690427","-190034","-1383.88639408082","1582","-7.98854160756574","-5266.0262560144","-705.674913358054","-43.1426280122146","XXUL","NYFD","-38.4044367482827","-827.996335718485","101.601060317845","-15.4891616202866","1","380.122631324539","-67.7260289289879","102.561763204045","52.4756269763269","45.9272724786634","","-68.6184721694679","-5.03567736028257","1","-6295","411.102752640859","163.604329515132","2.0"
"625","-7.75872390642082","OPHU","3.3612204964461","3195.08200172479","36894","-1000.46740974107","121286","-19.413758578395","-3268.36001886921","500.134360656197","51.8337447997418","XXUL","YOYS","-16.8703101995235","18.7164293456582","186.320993761424","36.3898077252148","0","281.710732858963","-48.9618837387575","522.099273712127","380.232832980434","84.2236785935716","5.13549241631686","-193.328253307371","0.411439747787326","1","-19836","469.290356047654","300.025621421363","0.0"
"626","-3.26088621712736","UGRY","-1.96931597880828","-1776.03740131322","-18006","-1271.80170920807","48987","15.2727932228792","-5785.55544112706","454.370016400192","-37.9869936198098","XXUL","NYFD","-7.51150111413402","-111.300114506327","442.968402523618","-21.3205381482106","1","184.989454710608","-62.2407155082785","175.540753231237","1260.20410159732","200.237383925877","","437.45845048789","-11.4222626679891","1","2174","584.443134218242","713.295198539743","2.0"
"627","15.3160887456969","UGRY","-8.56307244251207","-261.357802907418","-248552","-498.183908473384","-48890","-14.9046598482369","-6763.95690062935","-1032.88194041783","-35.2369140407217","XXUL","GECO","-28.7049497727213","-1722.06865205138","148.036299523675","-92.706967617736","1","385.906332409768","-24.3806268647036","623.4386082725","-472.499845419061","66.9176428246657","","-386.36649336095","9.56675815111943","1","54578","309.763418136169","238.377232006291","2.0"
"628","-2.66102523898288","UGRY","0.228059633591521","1581.1264908907","281880","-913.939308863575","78098","13.4994250041364","1344.66034997387","509.96109895088","-12.8063565870755","GLRW","YOYS","-69.1639893576155","616.61290788691","-86.2097964000328","2.46905736325634","0","106.509079984896","-44.7272842165242","106.962506321262","-743.918520348488","-38.9698768615999","19.1510235084043","-119.396930289426","-1.10737852628434","1","-55896","260.744029551874","-138.820361653117","0.0"
"629","-9.45418257121251","OPHU","-1.16502991617158","1877.51324416454","150315","873.204427494337","-116858","9.27608273313345","-2899.73185424675","","5.48561643462406","GLRW","EWIT","10.2951864514675","1101.47492277809","95.0039310707234","-12.6130418068176","1","477.733709639853","42.7337594836907","242.529842904439","-1738.23451170941","42.9451367454176","","-140.549267282953","-6.39323228002783","1","35467","100.97260591179","152.981222789439","2.0"
"630","-22.2637434264636","OPHU","-1.38750166852695","-790.56666245973","-135974","-297.193300174286","18762","-8.7120617982661","2829.08449314112","-152.791937195105","-26.2856764913539","GLRW","GECO","27.83226104488","-147.969535980744","10.357682635988","-15.0216027152922","0","105.886219868025","-14.5443456422403","366.484107372736","-123.866217054349","4.68203886044474","","105.439092719676","-5.41836824771331","1","16009","377.608207822663","16.6785830550403","2.0"
"631","-4.84983844943382","UGRY","3.04608644039011","4681.20188567632","163011","523.838669793864","13771","-26.63831895622","-1092.11597007442","872.793692073794","32.68400362202","GLRW","YOYS","-6.05762516693392","1874.51933300344","-223.738472098814","32.9780506805134","0","459.136886150427","25.636145464199","622.460665357563","2911.80505102774","-101.137702105627","","598.827287214625","-15.4443544900627","1","-25092","666.101367570634","-360.277566001321","1.0"
"632","-33.6507112558297","UGRY","-0.207212212129262","2819.00625941799","232684","1654.17002399974","-104086","-6.57167583526719","2389.47694603985","171.339727298441","-10.8102704293352","GLRW","EWIT","-1.83974268353719","1438.94271942706","-10.8511908319831","-2.24335552091061","0","347.55594521387","80.9534419718618","378.34166521635","-1380.5435598855","-4.90512201840606","27.5274537350798","-124.649405570399","-0.105303783389149","1","-19056","146.080222838486","-17.4732605639504","1.0"
"633","9.42591435897705","OPHU","-7.51081149141778","2741.02464347462","-219798","-1072.11370297203","142042","-32.2392243647754","9976.86358325045","887.484431497824","-23.4842286813818","GLRW","EWIT","-4.07099028497637","-1560.97105026184","-86.6393116291364","-81.3148040487113","0","289.363014294804","-52.4681823401233","233.606113805637","1089.52902164169","-39.1640329353561","","-129.714414575889","-2.75440409890756","1","24486","567.084647487644","-139.511993717332","2.0"
"634","-24.0202919833878","OPHU","-4.60075119428321","322.737778953088","-4001","551.774989635494","-42411","17.8620263350583","-2612.81313031644","","8.44465405771343","GLRW","EWIT","10.7802503673863","512.080974931209","344.675433167037","-49.8094223596863","1","111.491960919861","27.003321277081","637.985509132192","781.148085536744","155.805485555386","20.9928944945156","-31.9235947388069","-3.07320979192497","0","-19555","530.045059604748","555.017762287333","1.0"
"635","-20.2328618901697","OPHU","-4.67911742021108","2666.44629960415","-245906","-1316.78662283276","71238","-17.3568762427758","7686.74305081888","446.725660520258","22.4991228142046","XXUL","NYFD","-10.6979080416088","-836.411892192274","-93.0224649896329","-50.6578439067645","0","14.2368026713311","-64.4422326086309","647.642695417197","-2877.74090296554","-42.0494440003933","","198.924023743324","-4.48050118731699","1","-2985","20.659044066698","-149.790543197714","2.0"
"636","39.8119217426632","UGRY","0.496316988318183","-1635.70248772787","-50047","-366.146889382076","21608","7.48314741367175","1590.62414025014","273.836595412075","25.8946802801764","GLRW","EWIT","-33.4408266360589","-1159.51947720687","13.795130915045","5.37331002079529","1","5.60574105183661","-17.9188659767264","331.767133892464","-439.729527540374","6.23588705110027","","-117.818348184593","","1","-35045","316.242289944069","22.2137754947525","0.0"
"637","39.8119217426632","UGRY","0.496316988318183","-1635.70248772787","-50047","-366.146889382076","21608","7.48314741367175","1590.62414025014","273.836595412075","25.8946802801764","GLRW","EWIT","-33.4408266360589","-1159.51947720687","13.795130915045","5.37331002079529","1","5.69472106853243","-17.9188659767264","331.889376756831","-439.729527540374","6.23588705110027","0.843098812034623","-117.818348184593","3.641376491229","1","-35045","316.364532808369","22.2137754947525","0.0"
"638","-2.84335782513578","UGRY","-4.70458421610379","-133.018033604203","185477","-25.1535568763468","-15046","1.59770548794929","2578.64436013211","96.5404225355434","24.636873374418","GLRW","EWIT","-9.3645364876911","416.056934178385","-11.8664713999769","-50.9335567934654","0","27.049925075529","-1.23099015060836","499.851072397304","748.251747673502","-5.36406474147086","","-385.981344190924","-10.0859748908162","0","7343","524.910859304148","-19.1081283111642","1.0"
"639","-29.2357924051879","UGRY","0.952371076385736","1543.84940789913","-13073","588.735949598681","-55004","-21.8081901531402","3167.01836300806","","-3.40064614604492","GLRW","YOYS","-4.79055279738852","770.292409170306","50.4848069836447","10.3107190942623","0","381.368351558281","28.8121540356201","228.594156366583","-424.604472256367","22.8209181982655","","147.361904502975","-10.7175933142393","0","-56256","319.176118687269","81.2937677168055","1.0"
"640","-30.8496510936205","EEVW","4.6370671247222","-960.408257007878","87712","-1031.53628795936","69426","6.12730750433183","-185.321288692377","-140.33759069191","8.41331426106607","GLRW","EWIT","-17.9971126631945","1499.72247466522","-51.1042786482131","50.2025919620478","0","415.536677969476","-50.4823638547576","368.928964660079","1088.76610728292","-23.1009412988359","20.7802510699109","14.9181742087988","-21.5040421572521","1","35914","566.840161759044","-82.2912794161745","2.0"
"641","-7.2435107965806","OPHU","-11.0664980444491","2255.4934441768","-160618","-100.15836695241","-49205","-17.6666725838423","-963.526185445849","-708.904132833127","1.31188285898688","GLRW","GECO","-7.0471384607646","-520.365475868671","-38.9453702710071","-119.809972733048","0","2.58042048417876","-4.90165123865143","61.610403641047","-126.307903617594","-17.6046847013547","","-303.270635787098","-3.22670266266669","1","3260","376.752507772563","-62.7122509447627","1.0"
"642","-15.7766767534513","OPHU","1.67434532951584","349.528874161427","-89094","788.479395963844","-34324","-4.14856377003193","770.544491952234","-695.238485691923","15.1198332906126","GLRW","NYFD","30.3602076849845","629.692444815859","-282.230050094723","18.1270775514771","0","319.794180004774","38.5874003887631","223.826684656264","323.262304206829","-127.577963968262","","129.322904381114","2.35635687777242","1","-41497","459.633169767955","-454.464333052432","2.0"
"643","-17.5959994338951","VMNM","1.65486233027633","74.956544712109","22475","-562.893637568711","76371","17.6714294970531","-1262.1358873521","","25.3577458163351","GLRW","EWIT","-23.1062612103503","202.388140631633","-15.408246306003","17.9161474452892","1","127.775303975196","-27.5474568902333","484.815200080144","-239.312034984838","-6.96507225712356","","4.84141424046882","8.93632761260095","0","20028","353.770849284165","-24.8113139568768","0.0"
"644","0.814719184055272","OPHU","-9.05824578263959","4885.19773910617","-236486","92.1424811618572","-46633","-0.526274689540511","-3338.43881806172","-338.401241771261","-19.0112598097127","XXUL","EWIT","36.3466987225969","-112.539789498964","84.8968684829055","-98.0678960831387","1","13.9698626212436","4.50936173044868","517.331802001808","-869.744637880936","38.3763870101544","8.43957632179753","-15.7615032891071","-4.35476880219048","0","38400","232.872656491477","136.706203681622","2.0"
"645","18.5247273906777","OPHU","0.250010454995532","-200.469841417776","-94907","-360.233215296537","52575","-21.8301391339948","3251.12691751446","320.421339691942","2.32021441129332","GLRW","EWIT","8.10998554001018","-848.27345735073","-4.59005337951954","2.70670501866814","0","241.046865228974","-17.6294566264308","183.242053686368","819.609515613907","-2.07486645900464","-2.82374398654085","-213.755002608306","-4.42660476780335","0","-46478","536.157202819747","-7.39118866718229","2.0"
"646","-31.0540708361009","OPHU","-3.18714799480346","228.416237495605","-310315","637.815463844765","-71098","8.84760221348324","33.2728075660567","","1.21962077053509","GLRW","YOYS","-45.092541512386","-114.50992866199","273.428847417963","-34.5052348827843","1","243.360345663065","31.2140568333268","59.2877892180711","-1401.74849631435","123.599509095734","","-635.45351672984","-3.07974486039882","1","36862","142.412936909486","440.292090574316","1.0"
"647","-28.2444250398114","OPHU","4.60065232500853","2671.28325304254","34044","738.897343695478","-72769","8.74758220473832","-1831.67410745008","-128.354895699897","6.02786576166214","XXUL","NYFD","-16.3378115863097","1527.080760584","168.202652315495","49.8083519646023","1","346.48818501352","36.1609038781761","87.1591622937828","-3119.91606683655","76.033547488193","","-68.4360490290852","-12.4405761212485","0","39734","13.4467150729987","270.850344166242","2.0"
"648","-23.3034497306069","OPHU","-7.27861804664825","-1926.96567960935","8829","602.248576559153","-130950","9.62371033488021","-2583.59966202021","-664.984588865168","-21.218784983129","GLRW","YOYS","-19.5349740772791","518.06379268762","157.184043084563","-78.800992527226","1","327.357481423919","29.473448610338","384.942779892177","1327.04074741806","71.0527464325563","","-215.710115161397","-7.59181518295635","1","16010","591.044248890442","253.107496111543","1.0"
"649","12.1866706186302","OPHU","5.88897169238466","-1534.85851707335","137061","-299.637967675922","61775","4.76998299765616","6000.64062799881","448.736680165005","-22.1394978321793","GLRW","YOYS","39.1919551887362","-227.294664891419","-137.973864145597","63.7561706563713","0","482.805570591515","-14.6639852475184","5.62317176088921","-1058.90068966518","-62.369066166487","","-256.231538185568","3.48708250888112","0","-23638","202.18969755218","-222.174074399769","0.0"
"650","16.564106325139","UGRY","2.25936798990967","-799.699014136212","-78531","-734.92514146799","92390","5.1990817637667","-3022.35685394809","-279.87006997161","-30.1858245037833","XXUL","NYFD","-38.4674173941379","-419.541331292576","10.9891347307923","24.4607477611924","1","348.62370541422","-35.9665082369434","448.509069363098","1409.22573381219","4.96747753918072","","-89.0382924477087","1.3489805565952","1","-13157","600.334706577241","17.6953863863067","0.0"
"651","-16.3916291005773","OPHU","1.94183254733423","-1145.51077168775","-302800","-1214.9679247607","97538","-17.4788868983604","5689.02829036469","","-27.6444140683999","XXUL","GECO","18.2772417474174","-1098.13438740513","207.535601416116","21.0229924239634","0","403.079475632061","-59.459326410091","652.899138584985","-1381.59720522205","93.8134315276154","","285.057678668831","-8.30758026191199","0","-25887","145.346765652686","334.186698583498","2.0"
"652","-1.74434392434274","UGRY","-3.66590551169825","1131.53007161359","-107103","-32.1183669199231","91374","-8.20606497092394","1757.16553847297","-17.2880961599934","4.57072180426295","XXUL","GECO","-16.1703748562349","-642.481673828528","132.505467008213","-39.6884396160719","0","35.1471065948486","-1.57184105319235","245.463671649251","1300.34764431063","59.8971572654923","22.5957400290059","-218.149569901404","1.54070325693527","0","-29679","588.721634468742","213.368522131068","1.0"
"653","6.97040304343223","OPHU","-2.2250478045609","2265.93366528415","250959","624.332873890603","18826","14.4990515539252","165.355342857063","-83.7911979157661","14.1836445504491","GLRW","GECO","6.54059795665619","1066.46775654824","-159.450074352378","-24.089184828247","0","319.88316002147","30.5542322399361","509.019287224841","713.271356177189","-72.0770727058899","","-147.121203513935","-3.58392566166887","1","-13554","519.043201817749","-256.756400218167","1.0"
"654","17.70339835214","EEVW","4.00997861584928","2872.45303658592","109092","161.334400765589","-44136","-15.5862424892358","-6617.41823754862","150.536004433315","17.2128560887362","GLRW","EWIT","-2.71220397427696","526.878866127378","48.3272317822353","43.4135014252309","1","343.373884429166","7.89554571836705","655.221753007961","-1049.36488738927","21.845617902596","","-49.3054212119654","-3.83965617750545","0","-35456","204.51231197388","77.8195062957065","0.0"
"655","-3.03286962223265","EEVW","-8.33783941388563","6854.42211606909","-372210","1148.93897180921","-63075","-2.65510700778761","-4670.71462724874","-1089.24901726761","0.530654187305902","GLRW","EWIT","19.3422852559814","-433.547103422612","105.383989069651","-90.2685121180895","1","187.035995094612","56.2279348761689","414.647795933396","-1473.93084850307","47.6372900612362","","-559.104740919461","11.8513713986743","0","-10240","132.755750629787","169.695836041802","2.0"
"656","-28.3597399168105","UGRY","3.23622248551775","1184.68538265466","-5227","100.410892522154","68424","-13.7359213464119","1423.63345675265","-82.7866712029924","-24.7248320288398","GLRW","GECO","-0.387120807156534","645.295921870946","45.8633200096758","35.0365333451119","0","404.859075965977","4.91400958982458","53.4201317284475","621.828638719958","20.7318426428918","-13.409673680953","-170.909023230099","-5.91021462252356","0","-1688","507.06340111635","73.8519627260529","2.0"
"657","-14.628872478287","UGRY","-0.63651986957656","-2316.5051750805","-129262","-774.298770167261","-64166","-19.2700924758736","-4662.96626682415","-443.054228249168","-8.42307783959349","XXUL","GECO","-32.3115246283649","-411.416569687939","163.047921627694","-6.89119791208593","0","486.008851192564","-37.8934146128798","420.51545342302","-840.164843174918","73.7034269155126","40.8159588603907","88.8599264386341","-7.62562842549892","0","14368","239.351528299376","262.549877071012","2.0"
"658","-6.99021323250985","OPHU","-0.145579574756984","4580.52023853392","161903","-416.262982064011","156683","10.6536408487329","3582.17717850454","","25.2698399774288","XXUL","EMDF","11.3217916669429","717.87831698925","-148.447757173277","-1.57609795005311","0","110.424200719512","-20.3714978960098","466.723256153805","-759.125858106359","-67.1036362338641","1.89669625091923","-18.9573805846972","0.0435905383163974","0","763","257.932443672975","-239.039786635902","1.0"
"659","16.0649574206506","UGRY","6.66786051218336","211.913861899033","33764","-549.355632853438","143079","1.22212135770274","-404.338040267973","-4.38299062938469","9.59414799685145","GLRW","EWIT","-9.53959498868257","-391.971971556068","-119.360496230389","72.1887071179816","0","334.742822809672","-26.8849203533405","99.9946630523343","636.953068070036","-53.9551655899276","","-172.486933832658","12.6726853968968","1","13493","508.89704408085","-192.201674817919","0.0"
"660","-1.97531057133744","UGRY","1.47780774996204","-564.42009742236","48302","-44.1402033905294","7754","10.4586270271109","2081.17353240666","214.056709030821","-21.5926385319757","GLRW","YOYS","21.1779799228008","-15.236653794901","-31.6684715474416","15.9992895237937","1","59.3496711361114","-2.16017781845742","571.729876645193","-834.499309422537","-14.3152691240831","-11.4712465830377","81.8657338082546","4.87927838910054","0","-11401","240.696199806676","-50.9945372428188","0.0"
"661","-7.6203573669941","OPHU","1.91309240667311","-665.772667722178","-15442","142.425072650403","-11281","18.0176360557615","4156.76222461893","34.9453370686528","-27.925678413079","GLRW","EWIT","18.642722133134","232.651080724999","115.463010475567","20.7118411044472","1","385.194492276201","6.9701419363554","544.591960755684","-2240.08930556277","52.1933641905778","","-263.793904962937","-8.01119440426472","0","24515","55.8649889850945","185.92570149916","1.0"
"662","-30.5990851204352","OPHU","4.70677547773931","1813.00137696708","-62577","-375.941787403427","55216","8.02662113721019","-3547.36620974285","-708.102539629061","-3.55947453566687","XXUL","NYFD","-0.774681457275356","1151.59219719898","29.7831072223697","50.9572801968173","0","158.295449701862","-18.3982185808043","125.665664569437","-600.106232920862","13.4630177715062","","-225.589795202079","-7.75123560020543","0","-23122","287.026245376372","47.9586066597109","2.0"
"663","-15.0150939766271","OPHU","0.392149922997068","867.147856610577","-100594","538.809398076339","-53323","-3.47435248817237","-1250.14075755205","","14.6110637924032","GLRW","NYFD","21.1281557645264","635.603831588104","71.2922159418518","4.24555910937987","1","266.406169987283","26.368798072884","240.818442803299","26.3296519719233","32.2266029205412","","336.335288000615","-8.21765865894964","1","-76657","406.94649525466","114.799148279815","1.0"
"664","-6.14561151341746","UGRY","-12.0621499298347","3568.99351338767","-7367","950.546712092753","-154052","-31.4578246753567","-566.766295816634","-50.4731880696127","16.6498099065509","GLRW","EWIT","41.5212150675437","-779.851767589393","124.78939512224","-130.589265763284","1","178.849833558597","46.5188142588159","199.255868918466","-1854.44963004451","56.4092198870497","","-366.602428011174","8.19469731793835","1","14375","89.9707481247911","200.943624561634","2.0"
"665","28.0973263124852","OPHU","-6.94436450745933","-317.20794601048","-284741","-1220.89854050561","-11225","-17.3650249351686","-2594.2568025373","","9.2203010251687","XXUL","EWIT","-44.661488374033","-2170.91091982146","237.485328750054","-75.182240935232","1","282.066652925747","-59.7495648684103","351.448235055576","-1102.78139180315","107.351767482224","","-110.876652282476","2.64493456717642","1","-23876","195.344097151381","382.413607282099","2.0"
"666","-18.8040131345274","OPHU","-12.1733257506782","2538.53270252081","-303436","721.360409082463","-86587","3.35873934490391","-4781.3026709412","-868.354685581926","-15.2660991853277","XXUL","EWIT","-15.1168637097328","-222.695592381402","268.686170757236","-131.792896036414","1","179.472693675467","35.3026636743509","583.587434488807","1054.21345274895","121.455651515961","","-150.943885883094","-0.76978542270231","1","9684","563.295118694344","432.655138432696","1.0"
"667","7.07651180023728","VMNM","6.75415934019504","-221.703665878883","-167094","386.380279889091","29601","3.4191839332425","2760.66112644419","","-33.7704294796081","GLRW","YOYS","-13.9031431986513","-251.24312457958","-104.327479556056","73.1230099289924","1","306.002277416922","18.9090680602723","181.775139313962","-736.974296705292","-47.1597103966603","-27.7297909284241","216.824081686523","7.3823254589207","0","-1919","261.721972466274","-167.994578889","2.0"
"668","15.4063336144828","VMNM","-3.74615852332683","-188.962113021551","-275023","-754.222995403615","82083","-4.80240220732844","-1627.79373395545","-417.383472196492","-18.3974096819943","XXUL","EWIT","-3.58307481871707","-848.191290136914","49.0420792198485","-40.557288198193","1","40.0410075131186","-36.9109260876439","293.016145888075","2786.59016877747","22.1687542256346","","-178.902067860296","-5.30594749322149","1","10173","664.145481741834","78.9705979808763","0.0"
"669","-0.675753162907024","EEVW","-7.48773171317353","1854.51589181893","-240140","-216.13727158064","-45716","-4.64268515203932","-5740.46787702147","-1177.98967172465","-6.41367607485386","XXUL","GECO","28.5541907713556","-381.898483511257","-51.2912942880218","-81.0649338918628","1","155.804009234379","-10.5775439156808","374.307650692234","-337.392792217432","-23.1854789820097","0.343531231220936","-153.233914528862","0.0188063115532045","1","-26049","334.578719589067","-82.5924235997493","2.0"
"670","-34.827321106306","OPHU","-3.44832991722576","3945.47104595116","-3535","-349.531081965325","92182","2.10017575939852","-7.79754850519299","269.307941339037","-8.62100149885229","GLRW","NYFD","7.50818574273336","675.262362341611","-86.853857596766","-37.3328863112754","0","182.142094176342","-17.1057048252051","425.894139455175","656.237553482608","-39.2610153003403","","616.965528318575","6.34394924841449","0","21078","510.85292990965","-139.857468942437","2.0"
"671","-0.895168446284824","UGRY","4.95291189456771","2191.00302748599","22209","1024.61786492971","-29200","-3.45206144403501","-965.771323324967","13.6057472009924","-18.9116007186053","GLRW","EWIT","11.823292265953","919.97389227719","-49.4324245525615","53.6220434552912","0","221.026361472415","50.1437830866735","546.05887512809","-172.035848537134","-22.3452041209428","-10.6746459481504","35.5329911189708","-2.15539589913038","1","-7245","366.239621442764","-79.5991562482615","2.0"
